awaypos,card_type,comment,del,elapsed,elapsed_plus,event_incident_typefk,goal_type,homepos,id,injury_time,match_id,n,pos_x,pos_y,possession,sortorder,stats,subtype,type,value
55,,45,,44,,352,,45,5264028,,15548,283,,,,3,,possession,special,
59,,41,,67,,352,,41,5264898,,15548,480,,,,3,,possession,special,
58,,42,,90,,352,,42,5265337,,15548,626,,,,1,,possession,special,
40,,60,,24,,352,,60,5263643,,15549,111,,,,2,,possession,special,
44,,56,,45,1,352,,56,5264055,,15549,245,,,,6,,possession,special,
49,,51,,67,,352,,51,5264880,,15549,346,,,,0,,possession,special,
50,,50,,90,,352,,50,5265327,,15549,503,,,,0,,possession,special,
43,,57,,24,,352,,57,5266183,,15550,149,,,,1,,possession,special,
49,,51,,42,,352,,51,5266406,,15550,243,,,,0,,possession,special,
42,,58,,69,,352,,58,5266863,,15550,368,,,,2,,possession,special,
42,,58,,88,,352,,58,5267151,,15550,498,,,,4,,possession,special,
57,,43,,22,,352,,43,5277202,,15551,99,,,,0,,possession,special,
62,,38,,45,2,352,,38,5277474,,15551,290,,,,5,,possession,special,
62,,38,,68,,352,,38,5277876,,15551,446,,,,0,,possession,special,
59,,41,,90,2,352,,41,5278086,,15551,604,,,,3,,possession,special,
43,,57,,23,,352,,57,5284543,,15552,229,,,,0,,possession,special,
38,,62,,45,,352,,62,5284809,,15552,424,,,,2,,possession,special,
35,,65,,68,,352,,65,5285516,,15552,650,,,,2,,possession,special,
36,,64,,90,,352,,64,5286042,,15552,850,,,,0,,possession,special,
35,,65,,25,,352,,65,5285875,,15553,227,,,,0,,possession,special,
37,,63,,44,,352,,63,5286392,,15553,470,,,,0,,possession,special,
32,,68,,66,,352,,68,5286945,,15553,630,,,,3,,possession,special,
35,,65,,90,1,352,,65,5287530,,15553,805,,,,2,,possession,special,
52,,48,,25,,352,,48,5285882,,15554,213,,,,2,,possession,special,
52,,48,,45,,352,,48,5286307,,15554,380,,,,0,,possession,special,
53,,47,,65,,352,,47,5286950,,15554,508,,,,0,,possession,special,
45,,55,,90,2,352,,55,5287577,,15554,645,,,,4,,possession,special,
39,,61,,23,,352,,61,5286996,,15555,135,,,,0,,possession,special,
43,,57,,43,,352,,57,5287460,,15555,207,,,,1,,possession,special,
42,,58,,67,,352,,58,5288066,,15555,347,,,,3,,possession,special,
40,,60,,87,,352,,60,5288240,,15555,460,,,,0,,possession,special,
33,,67,,24,,352,,67,5289650,,15556,104,,,,0,,possession,special,
38,,62,,45,,352,,62,5289858,,15556,229,,,,4,,possession,special,
45,,55,,64,,352,,55,5290200,,15556,341,,,,2,,possession,special,
41,,59,,89,,352,,59,5290431,,15556,480,,,,1,,possession,special,
58,,42,,23,,352,,42,5290856,,15557,173,,,,3,,possession,special,
53,,47,,45,,352,,47,5291135,,15557,326,,,,1,,possession,special,
52,,48,,67,,352,,48,5291786,,15557,464,,,,0,,possession,special,
55,,45,,90,2,352,,45,5292193,,15557,637,,,,9,,possession,special,
68,,32,,20,,352,,32,5290818,,15558,128,,,,2,,possession,special,
48,,52,,45,,352,,52,5291144,,15558,327,,,,1,,possession,special,
50,,50,,73,,352,,50,5291905,,15558,556,,,,2,,possession,special,
51,,49,,90,1,352,,49,5292253,,15558,733,,,,3,,possession,special,
52,,48,,21,,352,,48,5292882,,15559,160,,,,2,,possession,special,
59,,41,,43,,352,,41,5293178,,15559,255,,,,0,,possession,special,
55,,45,,71,,352,,45,5293681,,15559,415,,,,0,,possession,special,
56,,44,,87,,352,,44,5293931,,15559,494,,,,4,,possession,special,
42,,58,,23,,352,,58,5305488,,15560,162,,,,0,,possession,special,
39,,61,,45,2,352,,61,5305713,,15560,292,,,,3,,possession,special,
42,,58,,68,,352,,58,5306118,,15560,439,,,,0,,possession,special,
38,,62,,90,4,352,,62,5306447,,15560,619,,,,10,,possession,special,
38,,62,,22,,352,,62,5310838,,15561,352,,,,0,,possession,special,
46,,54,,42,,352,,54,5310956,,15561,524,,,,0,,possession,special,
51,,49,,67,,352,,49,5311431,,15561,727,,,,0,,possession,special,
54,,46,,90,,352,,46,5311914,,15561,938,,,,4,,possession,special,
38,,62,,25,,352,,62,5311726,,15562,158,,,,3,,possession,special,
40,,60,,45,,352,,60,5312055,,15562,312,,,,1,,possession,special,
43,,57,,68,,352,,57,5312628,,15562,484,,,,2,,possession,special,
41,,59,,90,2,352,,59,5313071,,15562,633,,,,6,,possession,special,
35,,65,,22,,352,,65,5311654,,15563,178,,,,2,,possession,special,
41,,59,,45,1,352,,59,5312060,,15563,419,,,,3,,possession,special,
44,,56,,68,,352,,56,5312601,,15563,525,,,,1,,possession,special,
46,,54,,90,2,352,,54,5313046,,15563,671,,,,7,,possession,special,
56,,44,,25,,352,,44,5312555,,15564,147,,,,1,,possession,special,
52,,48,,45,,352,,48,5312944,,15564,276,,,,2,,possession,special,
54,,46,,65,,352,,46,5313394,,15564,368,,,,1,,possession,special,
55,,45,,90,,352,,45,5313624,,15564,502,,,,0,,possession,special,
38,,62,,23,,352,,62,5317712,,15565,152,,,,2,,possession,special,
40,,60,,43,,352,,60,5317918,,15565,308,,,,3,,possession,special,
44,,56,,68,,352,,56,5318396,,15565,436,,,,0,,possession,special,
43,,57,,89,,352,,57,5318735,,15565,581,,,,0,,possession,special,
47,,53,,25,,352,,53,5315791,,15566,144,,,,0,,possession,special,
45,,55,,45,,352,,55,5316123,,15566,346,,,,3,,possession,special,
44,,56,,71,,352,,56,5316734,,15566,510,,,,0,,possession,special,
46,,54,,90,,352,,54,5317127,,15566,633,,,,2,,possession,special,
25,,75,,21,,352,,75,5315747,,15567,119,,,,1,,possession,special,
29,,71,,40,,352,,71,5315971,,15567,259,,,,1,,possession,special,
36,,64,,66,,352,,64,5316668,,15567,461,,,,1,,possession,special,
38,,62,,90,1,352,,62,5317087,,15567,641,,,,3,,possession,special,
64,,36,,21,,352,,36,5315019,,15568,117,,,,0,,possession,special,
61,,39,,45,,352,,39,5315154,,15568,240,,,,3,,possession,special,
63,,37,,71,,352,,37,5315400,,15568,408,,,,4,,possession,special,
64,,36,,90,,352,,36,5315529,,15568,549,,,,2,,possession,special,
47,,53,,20,,352,,53,5329426,,15569,140,,,,1,,possession,special,
60,,40,,45,,352,,40,5329601,,15569,274,,,,2,,possession,special,
61,,39,,70,,352,,39,5329919,,15569,500,,,,3,,possession,special,
61,,39,,90,,352,,39,5330039,,15569,601,,,,0,,possession,special,
57,,43,,22,,352,,43,5334853,,15570,203,,,,0,,possession,special,
56,,44,,45,1,352,,44,5335100,,15570,374,,,,8,,possession,special,
55,,45,,65,,352,,45,5335640,,15570,628,,,,1,,possession,special,
55,,45,,89,,352,,45,5336101,,15570,885,,,,4,,possession,special,
23,,77,,25,,352,,77,5336006,,15571,332,,,,0,,possession,special,
29,,71,,45,,352,,71,5336371,,15571,572,,,,0,,possession,special,
36,,64,,65,,352,,64,5336956,,15571,713,,,,2,,possession,special,
32,,68,,90,,352,,68,5337470,,15571,930,,,,2,,possession,special,
35,,65,,25,,352,,65,5336002,,15572,333,,,,2,,possession,special,
35,,65,,45,,352,,65,5336370,,15572,565,,,,0,,possession,special,
38,,62,,75,,352,,62,5337139,,15572,944,,,,3,,possession,special,
37,,63,,90,1,352,,63,5337437,,15572,1058,,,,2,,possession,special,
38,,62,,20,,352,,62,5336857,,15573,122,,,,0,,possession,special,
33,,67,,44,,352,,67,5337351,,15573,217,,,,0,,possession,special,
37,,63,,68,,352,,63,5337859,,15573,346,,,,0,,possession,special,
36,,64,,88,,352,,64,5338080,,15573,473,,,,2,,possession,special,
49,,51,,20,,352,,51,5339016,,15574,123,,,,1,,possession,special,
37,,63,,45,,352,,63,5339258,,15574,344,,,,0,,possession,special,
39,,61,,71,,352,,61,5339603,,15574,544,,,,2,,possession,special,
39,,61,,90,1,352,,61,5339819,,15574,742,,,,5,,possession,special,
43,,57,,22,,352,,57,5340069,,15575,129,,,,0,,possession,special,
52,,48,,44,,352,,48,5340382,,15575,274,,,,3,,possession,special,
54,,46,,68,,352,,46,5341157,,15575,472,,,,0,,possession,special,
53,,47,,89,,352,,47,5341537,,15575,623,,,,0,,possession,special,
58,,42,,25,,352,,42,5340094,,15576,153,,,,1,,possession,special,
55,,45,,45,,352,,45,5340420,,15576,339,,,,0,,possession,special,
48,,52,,65,,352,,52,5341129,,15576,499,,,,0,,possession,special,
47,,53,,90,,352,,53,5341576,,15576,797,,,,1,,possession,special,
44,,56,,22,,352,,56,5342524,,15577,146,,,,1,,possession,special,
46,,54,,43,,352,,54,5342787,,15577,339,,,,1,,possession,special,
49,,51,,67,,352,,51,5343314,,15577,509,,,,0,,possession,special,
54,,46,,88,,352,,46,5343640,,15577,599,,,,0,,possession,special,
58,,42,,24,,352,,42,5357606,,15578,135,,,,1,,possession,special,
51,,49,,45,,352,,49,5357690,,15578,264,,,,2,,possession,special,
55,,45,,70,,352,,45,5357951,,15578,415,,,,1,,possession,special,
58,,42,,90,,352,,42,5358038,,15578,521,,,,1,,possession,special,
45,,55,,20,,352,,55,5363344,,15579,237,,,,4,,possession,special,
39,,61,,44,,352,,61,5363547,,15579,440,,,,2,,possession,special,
44,,56,,70,,352,,56,5364008,,15579,648,,,,5,,possession,special,
49,,51,,89,,352,,51,5364380,,15579,829,,,,1,,possession,special,
28,,72,,23,,352,,72,5368592,,15580,201,,,,0,,possession,special,
32,,68,,45,1,352,,68,5369069,,15580,376,,,,3,,possession,special,
36,,64,,68,,352,,64,5370027,,15580,604,,,,0,,possession,special,
37,,63,,90,1,352,,63,5370624,,15580,787,,,,7,,possession,special,
50,,50,,22,,352,,50,5364210,,15581,220,,,,3,,possession,special,
50,,50,,42,,352,,50,5364549,,15581,365,,,,1,,possession,special,
53,,47,,69,,352,,47,5365087,,15581,534,,,,5,,possession,special,
55,,45,,90,,352,,45,5365430,,15581,626,,,,0,,possession,special,
47,,53,,20,,352,,53,5364999,,15582,119,,,,0,,possession,special,
43,,57,,41,,352,,57,5365364,,15582,268,,,,1,,possession,special,
48,,52,,65,,352,,52,5365845,,15582,365,,,,0,,possession,special,
53,,47,,90,,352,,47,5366079,,15582,518,,,,2,,possession,special,
37,,63,,22,,352,,63,5367216,,15583,126,,,,3,,possession,special,
44,,56,,43,,352,,56,5367418,,15583,215,,,,0,,possession,special,
40,,60,,68,,352,,60,5367800,,15583,341,,,,3,,possession,special,
40,,60,,90,,352,,60,5368071,,15583,531,,,,2,,possession,special,
55,,45,,24,,352,,45,5368612,,15584,198,,,,2,,possession,special,
59,,41,,45,1,352,,41,5369079,,15584,384,,,,3,,possession,special,
54,,46,,68,,352,,46,5370020,,15584,535,,,,2,,possession,special,
55,,45,,90,1,352,,45,5370578,,15584,637,,,,7,,possession,special,
59,,41,,23,,352,,41,5368603,,15585,153,,,,0,,possession,special,
63,,37,,45,,352,,37,5369090,,15585,350,,,,1,,possession,special,
61,,39,,68,,352,,39,5370018,,15585,525,,,,1,,possession,special,
62,,38,,90,1,352,,38,5370585,,15585,654,,,,4,,possession,special,
44,,56,,24,,352,,56,5371578,,15586,176,,,,2,,possession,special,
45,,55,,45,1,352,,55,5371894,,15586,341,,,,1,,possession,special,
48,,52,,67,,352,,52,5372318,,15586,477,,,,2,,possession,special,
48,,52,,90,3,352,,52,5372808,,15586,666,,,,10,,possession,special,
48,,52,,23,,352,,52,5385860,,15587,196,,,,0,,possession,special,
46,,54,,45,,352,,54,5386234,,15587,502,,,,0,,possession,special,
55,,45,,66,,352,,45,5386626,,15587,672,,,,0,,possession,special,
54,,46,,90,3,352,,46,5387006,,15587,887,,,,15,,possession,special,
45,,55,,25,,352,,55,5392438,,15588,281,,,,1,,possession,special,
49,,51,,44,,352,,51,5392871,,15588,558,,,,2,,possession,special,
50,,50,,65,,352,,50,5393493,,15588,831,,,,0,,possession,special,
49,,51,,90,,352,,51,5394109,,15588,1135,,,,0,,possession,special,
45,,55,,22,,352,,55,5392340,,15589,263,,,,0,,possession,special,
42,,58,,44,,352,,58,5392849,,15589,582,,,,1,,possession,special,
42,,58,,67,,352,,58,5393514,,15589,802,,,,0,,possession,special,
41,,59,,90,,352,,59,5394072,,15589,1076,,,,0,,possession,special,
47,,53,,22,,352,,53,5391507,,15590,144,,,,0,,possession,special,
48,,52,,45,,352,,52,5391714,,15590,381,,,,1,,possession,special,
52,,48,,67,,352,,48,5392170,,15590,633,,,,2,,possession,special,
56,,44,,90,,352,,44,5392701,,15590,958,,,,0,,possession,special,
54,,46,,22,,352,,46,5393501,,15591,200,,,,2,,possession,special,
53,,47,,45,,352,,47,5394059,,15591,458,,,,4,,possession,special,
56,,44,,67,,352,,44,5394601,,15591,678,,,,4,,possession,special,
60,,40,,90,1,352,,40,5394858,,15591,930,,,,3,,possession,special,
50,,50,,22,,352,,50,5396662,,15592,144,,,,1,,possession,special,
51,,49,,44,,352,,49,5396817,,15592,312,,,,0,,possession,special,
52,,48,,71,,352,,48,5397165,,15592,563,,,,0,,possession,special,
51,,49,,90,,352,,49,5397375,,15592,684,,,,0,,possession,special,
44,,56,,23,,352,,56,5397641,,15593,171,,,,0,,possession,special,
47,,53,,44,,352,,53,5397924,,15593,354,,,,1,,possession,special,
48,,52,,68,,352,,52,5398567,,15593,528,,,,0,,possession,special,
49,,51,,90,2,352,,51,5398995,,15593,705,,,,10,,possession,special,
47,,53,,22,,352,,53,5397640,,15594,192,,,,0,,possession,special,
47,,53,,45,,352,,53,5397942,,15594,385,,,,0,,possession,special,
47,,53,,67,,352,,53,5398562,,15594,560,,,,3,,possession,special,
49,,51,,90,,352,,51,5398972,,15594,800,,,,0,,possession,special,
39,,61,,24,,352,,61,5399871,,15595,176,,,,3,,possession,special,
37,,63,,45,,352,,63,5400235,,15595,385,,,,1,,possession,special,
35,,65,,71,,352,,65,5400802,,15595,664,,,,3,,possession,special,
36,,64,,89,,352,,64,5401084,,15595,864,,,,3,,possession,special,
38,,62,,23,,352,,62,5414685,,15596,155,,,,4,,possession,special,
42,,58,,45,1,352,,58,5414885,,15596,335,,,,4,,possession,special,
45,,55,,69,,352,,55,5415172,,15596,469,,,,2,,possession,special,
51,,49,,90,,352,,49,5415344,,15596,578,,,,0,,possession,special,
59,,41,,23,,352,,41,5420442,,15597,262,,,,3,,possession,special,
53,,47,,45,1,352,,47,5420738,,15597,458,,,,5,,possession,special,
48,,52,,69,,352,,52,5421383,,15597,677,,,,1,,possession,special,
45,,55,,90,1,352,,55,5421897,,15597,932,,,,6,,possession,special,
51,,49,,22,,352,,49,5421702,,15598,192,,,,1,,possession,special,
37,,63,,45,1,352,,63,5422156,,15598,469,,,,6,,possession,special,
34,,66,,68,,352,,66,5422791,,15598,662,,,,0,,possession,special,
32,,68,,90,,352,,68,5423244,,15598,809,,,,5,,possession,special,
42,,58,,28,,352,,58,5421833,,15599,320,,,,1,,possession,special,
47,,53,,43,,352,,53,5422103,,15599,446,,,,1,,possession,special,
47,,53,,65,,352,,53,5422700,,15599,616,,,,0,,possession,special,
49,,51,,86,,352,,51,5423137,,15599,726,,,,1,,possession,special,
45,,55,,24,,352,,55,5422709,,15600,255,,,,0,,possession,special,
43,,57,,45,5,352,,57,5423235,,15600,317,,,,10,,possession,special,
38,,62,,66,,352,,62,5423703,,15600,437,,,,3,,possession,special,
37,,63,,90,3,352,,63,5424006,,15600,640,,,,14,,possession,special,
55,,45,,25,,352,,45,5425147,,15601,180,,,,3,,possession,special,
51,,49,,45,1,352,,49,5425310,,15601,283,,,,5,,possession,special,
52,,48,,70,,352,,48,5425647,,15601,463,,,,1,,possession,special,
50,,50,,89,,352,,50,5425789,,15601,571,,,,2,,possession,special,
47,,53,,24,,352,,53,5426185,,15602,149,,,,0,,possession,special,
51,,49,,45,1,352,,49,5426669,,15602,395,,,,5,,possession,special,
55,,45,,68,,352,,45,5427503,,15602,550,,,,0,,possession,special,
54,,46,,90,3,352,,46,5428095,,15602,773,,,,13,,possession,special,
37,,63,,22,,352,,63,5426174,,15603,169,,,,0,,possession,special,
35,,65,,45,,352,,65,5426624,,15603,369,,,,1,,possession,special,
44,,56,,67,,352,,56,5427486,,15603,494,,,,0,,possession,special,
46,,54,,90,2,352,,54,5428043,,15603,670,,,,6,,possession,special,
42,,58,,21,,352,,58,5428771,,15604,154,,,,2,,possession,special,
37,,63,,45,,352,,63,5429126,,15604,299,,,,1,,possession,special,
41,,59,,67,,352,,59,5429586,,15604,424,,,,0,,possession,special,
42,,58,,90,1,352,,58,5430001,,15604,519,,,,6,,possession,special,
57,,43,,23,,352,,43,5449905,,15605,113,,,,1,,possession,special,
54,,46,,45,,352,,46,5450246,,15605,224,,,,1,,possession,special,
54,,46,,67,,352,,46,5450853,,15605,373,,,,0,,possession,special,
56,,44,,90,,352,,44,5451390,,15605,522,,,,2,,possession,special,
40,,60,,24,,352,,60,5449934,,15606,111,,,,0,,possession,special,
43,,57,,45,1,352,,57,5450267,,15606,198,,,,2,,possession,special,
50,,50,,68,,352,,50,5450863,,15606,296,,,,0,,possession,special,
50,,50,,90,5,352,,50,5451496,,15606,434,,,,10,,possession,special,
63,,37,,23,,352,,37,5451108,,15607,148,,,,0,,possession,special,
57,,43,,44,,352,,43,5451592,,15607,314,,,,0,,possession,special,
52,,48,,68,,352,,48,5452209,,15607,430,,,,0,,possession,special,
58,,42,,89,,352,,42,5452630,,15607,563,,,,1,,possession,special,
38,,62,,23,,352,,62,5452182,,15608,130,,,,0,,possession,special,
31,,69,,45,1,352,,69,5452651,,15608,227,,,,5,,possession,special,
29,,71,,67,,352,,71,5453173,,15608,328,,,,3,,possession,special,
35,,65,,90,1,352,,65,5453446,,15608,448,,,,6,,possession,special,
50,,50,,24,,352,,50,5452249,,15609,97,,,,1,,possession,special,
47,,53,,45,,352,,53,5452676,,15609,182,,,,0,,possession,special,
48,,52,,66,,352,,52,5453445,,15609,358,,,,0,,possession,special,
48,,52,,90,2,352,,52,5453485,,15609,375,,,,6,,possession,special,
57,,43,,23,,352,,43,5454295,,15610,142,,,,0,,possession,special,
58,,42,,43,,352,,42,5454456,,15610,224,,,,1,,possession,special,
56,,44,,68,,352,,44,5454812,,15610,342,,,,1,,possession,special,
61,,39,,89,,352,,39,5455010,,15610,403,,,,0,,possession,special,
48,,52,,22,,352,,52,5455399,,15611,106,,,,0,,possession,special,
53,,47,,45,,352,,47,5455834,,15611,245,,,,0,,possession,special,
54,,46,,69,,352,,46,5456598,,15611,460,,,,5,,possession,special,
58,,42,,25,,352,,42,5455432,,15612,132,,,,0,,possession,special,
53,,47,,45,,352,,47,5455830,,15612,216,,,,1,,possession,special,
45,,55,,65,,352,,55,5456534,,15612,348,,,,1,,possession,special,
42,,58,,90,,352,,58,5457088,,15612,506,,,,2,,possession,special,
37,,63,,21,,352,,63,5457998,,15613,112,,,,2,,possession,special,
48,,52,,43,,352,,52,5458290,,15613,247,,,,1,,possession,special,
43,,57,,68,,352,,57,5458834,,15613,368,,,,4,,possession,special,
44,,56,,87,,352,,56,5459117,,15613,459,,,,2,,possession,special,
37,,63,,23,,352,,63,4692915,,15614,122,,,,3,,possession,special,
33,,67,,45,,352,,67,4693086,,15614,201,,,,4,,possession,special,
35,,65,,68,,352,,65,4693451,,15614,308,,,,3,,possession,special,
38,,62,,90,,352,,62,4693707,,15614,464,,,,0,,possession,special,
53,,47,,24,,352,,47,4698453,,15615,96,,,,2,,possession,special,
52,,48,,45,1,352,,48,4698758,,15615,166,,,,3,,possession,special,
52,,48,,67,,352,,48,4699199,,15615,253,,,,0,,possession,special,
54,,46,,90,2,352,,46,4699777,,15615,403,,,,8,,possession,special,
55,,45,,25,,352,,45,4699471,,15616,111,,,,0,,possession,special,
54,,46,,44,,352,,46,4699870,,15616,197,,,,0,,possession,special,
53,,47,,69,,352,,47,4700533,,15616,317,,,,0,,possession,special,
55,,45,,90,,352,,45,4700993,,15616,414,,,,2,,possession,special,
54,,46,,23,,352,,46,4703295,,15617,104,,,,0,,possession,special,
55,,45,,42,,352,,45,4703606,,15617,190,,,,0,,possession,special,
61,,39,,65,,352,,39,4704031,,15617,304,,,,0,,possession,special,
60,,40,,85,,352,,40,4704347,,15617,388,,,,2,,possession,special,
41,,59,,22,,352,,59,4700454,,15618,134,,,,0,,possession,special,
35,,65,,43,,352,,65,4700908,,15618,259,,,,0,,possession,special,
44,,56,,69,,352,,56,4701576,,15618,438,,,,0,,possession,special,
45,,55,,87,,352,,55,4701692,,15618,502,,,,0,,possession,special,
53,,47,,20,,352,,47,4702424,,15619,87,,,,0,,possession,special,
53,,47,,41,,352,,47,4702489,,15619,192,,,,0,,possession,special,
52,,48,,65,,352,,48,4702670,,15619,345,,,,2,,possession,special,
56,,44,,90,1,352,,44,4702915,,15619,451,,,,9,,possession,special,
52,,48,,24,,352,,48,4703301,,15620,125,,,,2,,possession,special,
47,,53,,44,,352,,53,4703665,,15620,260,,,,0,,possession,special,
49,,51,,67,,352,,51,4704047,,15620,384,,,,1,,possession,special,
46,,54,,90,2,352,,54,4704433,,15620,522,,,,8,,possession,special,
62,,38,,21,,352,,38,4703249,,15621,87,,,,0,,possession,special,
61,,39,,43,,352,,39,4703603,,15621,196,,,,0,,possession,special,
59,,41,,76,,352,,41,4704171,,15621,366,,,,0,,possession,special,
55,,45,,89,,352,,45,4704373,,15621,415,,,,0,,possession,special,
48,,52,,23,,352,,52,4704783,,15622,83,,,,0,,possession,special,
46,,54,,45,,352,,54,4705128,,15622,216,,,,4,,possession,special,
